Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4293586430,2016-10-03T00:00:00,1231,,,CA,11,,OTHR,TK,BN,1135 5TH ST E,6T6,56,80.49+,18 IN/CURB/COMM VEH,63,6483152.102303,1842118.900086
4315475080,2017-09-19T00:00:00,1012,,,CA,201704,,CHEV,VN,WT,3206 BARBEE ST,00636,56,80.69BS,NO PARK/STREET CLEAN,73,6498791.662294,1847597.996211
4332799380,2018-06-25T00:00:00,1454.0,,,NY,,,FRHT,CM,WT,11801 ROSCOE BOULEVARD,00330,53.0,80.69.2,COMM VEH OVER TIME LIMIT,78.0,99999.0,99999.0
4280571466,2016-04-20T00:00:00,817,,,CA,201701,,TOYT,PA,SL,1327 TALMADGE ST N,00448,54,80.69BS,NO PARK/STREET CLEAN,73,6475979.5,1857481.6
4272319903,2015-12-10T00:00:00,805,NH83,,CA,201608,,MAZD,PA,GN,11128 MAGNOLIA BL,00355,53,88.13B+,METER EXP.,63,6448810.3,1882602.5
4311174420,2017-06-14T00:00:00,1035,,,CA,201712,,KIA,PA,BK,12400 B/O CULVER BLVD,00131,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272417531,2015-12-21T00:00:00,1539,CB3669,,CA,201610,,MERZ,PA,RD,801 MAIN ST S,645A,56,88.13B+,METER EXP.,63,6484965.5,1838030.5
4253063920,2015-02-24T00:00:00,1116,,,CA,201504,,VOLK,PA,GY,1415 KELTON AVE,00151,51,80.69B,NO PARKING,73,6427394,1842373.7
4312912332,2017-07-19T00:00:00,840,,,CA,,,FORD,VN,WT,5555 SIERRA VISTA AVE,00443,54,5204A-,DISPLAY OF TABS,25,6467025.979531,1855116.443154
4274854080,2016-01-21T00:00:00,1309,,,CA,201606,,SMRT,PA,BK,826 COMMONWEALTH AVE,00135,51,80.69BS,NO PARK/STREET CLEAN,73,6419568.5,1823703.3
4284629230,2016-06-14T00:00:00,1055,,,CA,201610,,CHRY,VN,WT,1339 N TAMARIND AVE,00400,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4305819464,2017-04-14T00:00:00,1520,BR41,,CA,201801,,CHEV,PA,RD,11701 SAN VICENTE BL,00404,51,88.13B+,METER EXP.,63,6416064.544237,1841198.541031
4348136870,2019-02-05T00:00:00,1003.0,,,CA,201905.0,,AUDI,PA,GY,907 WALL ST,00658,56.0,5200,DISPLAY OF PLATES,25.0,6485330.56894368,1836546.90312219
4278372965,2016-03-23T00:00:00,1442,V27610,,AR,201608,,HOND,PA,SL,1608 PACIFIC AVE S,00408,51,88.13B+,METER EXP.,63,6418525.8,1818220.6
4318264381,2017-10-18T00:00:00,329,,,AZ,,,FORD,PA,WT,21417 BASSETT STREET,00317,53,80.69.2,COMM VEH OVER TIME LIMIT,103,6380920.85170824,1894093.24458457
4285657666,2016-06-23T00:00:00,942,CB2199,,CA,201703,,GMC,CM,YE,749 SAN JULIAN ST S,00664,56,88.13B+,METER EXP.,63,6486372.8,1837151.3
4321606730,2017-11-22T00:00:00,1646,AE76,,VA,201804,,DODG,PA,BK,601 TRACTION AV,00600,56,88.13B+,METER EXP.,63,6489850.189066,1839293.766503
4258670765,2015-05-12T00:00:00,1321,,,CA,201503,,TOYT,PA,GY,426 N KINGSLEY DR,00444,54,5204A-,DISPLAY OF TABS,25,99999,99999
4341743545,2018-10-16T00:00:00,838.0,,,CA,201903.0,,FORD,PA,WT,101 85TH ST W,00553,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6478618.268951001,1808497.419095
4281071362,2016-05-13T00:00:00,1109,,,CA,201701,,FORD,VN,BL,1311 ORME AVE,00635,56,80.69A+,STOP/STAND PROHIBIT,93,6495884.6,1831323.8
4267457585,2015-09-23T00:00:00,1210,,,CA,201507,,HOND,PA,GY,1600 ST ANDREWS PL,00185,51,80.69BS,NO PARK/STREET CLEAN,73,6467275.6,1838380.1
4277758682,2016-03-03T00:00:00,830,WW2683,,CA,201605,,CHEV,PA,SL,3301 7TH ST W,00463,54,88.13B+,METER EXP.,63,6470813.4,1844253.2
4277106422,2016-02-22T00:00:00,1512,,,CA,201609,,TOYT,PA,SL,1944 BEACHWOOD DR N,00443,54,80.56E4+,RED ZONE,93,6464327.1,1861220.7
4341264605,2018-09-30T00:00:00,2047.0,,,CA,201908.0,,BMW,PA,BK,2022 CORINTH AVE,00201,51.0,5200,DISPLAY OF PLATES,25.0,6427048.34327,1837272.398277
4291507334,2016-08-15T00:00:00,1748,,,CA,,,LEXS,PA,BK,11010 BORDEN AVENUE,00300,53,22500F,PARKED ON SIDEWALK,68,6440240.3,1920863.7
4277241006,2016-02-18T00:00:00,1240,,,CA,201607,,NISS,PA,WT,921 BONNIE BRAE ST,00642,56,80.69BS,NO PARK/STREET CLEAN,73,6477830,1841433.5
4274598145,2016-01-11T00:00:00,1517,,,CA,201511,,TOYT,PA,GY,2124 HYPERION AV,00442,54,5204A-,DISPLAY OF TABS,25,6478806,1858616.3
4264314773,2015-08-05T00:00:00,1648,,,CA,201601,,LEXS,PA,GY,3740 KELTON AVE,00908,51,22500F,PARKED ON SIDEWALK,68,6436593,1828919.7
4305716752,2017-03-25T00:00:00,1311,45,,CA,201711,,TOYT,PA,GY,2329 WELLESLEY AVE,00303,51,80.58L,PREFERENTIAL PARKING,68,6424429.584568,1833342.108688
4275456474,2016-02-01T00:00:00,1335,,1003,CA,201606,,JEEP,PA,BK,15481 ANTIOCH ST,00182,51,80.69C,PARKED OVER TIME LIM,58,6401594.3,1840033.4
4327107573,2018-03-19T00:00:00,1029,,,CA,1,,HOND,PA,GY,300 OCCIDENTAL BLVD N,00456,54,80.69BS,NO PARK/STREET CLEAN,73,6476205.933097,1847150.390503
4302896861,2017-02-17T00:00:00,832,SG79,,CA,201710,,KIA,PA,BK,1442 N SIERRA BONITA AV N,00421,54,88.13B+,METER EXP.,63,6454518.005292,1857862.554657
4341576956,2018-10-03T00:00:00,815.0,,,CA,201908.0,,HOND,PA,WT,600 BLK HOBART BLVD,00473,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4254629584,2015-03-09T00:00:00,1216,,,CA,201508,,HOND,PA,GO,14339 MAGNOLIA BLVD,00365,53,80.69BS,NO PARK/STREET CLEAN,73,6426900.3,1882689.7
4261079012,2015-06-12T00:00:00,950,03,,CA,201509,,FORD,PA,BK,8216 ETIWANDA AVE,369A,53,80.58L,PREFERENTIAL PARKING,68,6400927.9,1902696.3
4315207223,2017-08-23T00:00:00,924,HP75,,CA,201710,,LEXS,PA,BK,109 AVENUE 59 S,00671,56,88.13B+,METER EXP.,63,6503867.865433,1862611.587651
4274138540,2016-01-08T00:00:00,1137,30,,CA,201605,,MNNI,PA,BK,634 KILKEA DR,00475,54,80.58L,PREFERENTIAL PARKING,68,99999,99999
4343418936,2018-11-28T00:00:00,1616.0,,,CA,11.0,,GRUM,CM,BN,628 1/2 HILL ST S,00600,56.0,80.69AP+,NO STOP/STANDING,93.0,6484873.768307,1839556.3486580001
4345508403,2018-12-05T00:00:00,1336.0,,1120.0,CA,201901.0,,NISS,PA,BK,10848 WEYBURN AVE,00116,51.0,80.69C,PARKED OVER TIME LIMIT,58.0,6427676.165852,1845213.65027
4314079103,2017-09-06T00:00:00,322,2,,CA,201803,,TOYT,PA,GY,5955 8TH ST W,506C,51,80.58L,PREFERENTIAL PARKING,68,6452808.407753,1844707.668587
4320638512,2017-11-01T00:00:00,718,,,CA,201712,,VOLK,PA,WT,7915 HOLLYWOOD BLVD,401A,54,80.69AP+,NO STOP/STANDING,93,6452090.22538974,1859446.06797536
4278997833,2016-03-25T00:00:00,1044,,,CA,201606,,HOND,PA,BK,901 29TH ST E,00552,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4326849402,2018-02-27T00:00:00,1008,,,CA,201808,,MNNI,PA,SL,642 SAINT CLOUD ROAD,00151,51,5200,DISPLAY OF PLATES,25,6428481.44516338,1854373.79913625
1122351580,2018-08-20T00:00:00,1157.0,,,CA,201804.0,,CHEV,TR,GR,MONTAGUE/GLENOAKS,SL023,1.0,80732,EXCEED 72 HOURS,68.0,99999.0,99999.0
4303507084,2017-02-16T00:00:00,813,,,CA,,,NISS,PA,WT,11259 HATTERAS ST,00354,53,80.69BS,NO PARK/STREET CLEAN,73,6447805.383085,1886568.165992
4343951710,2018-11-28T00:00:00,1114.0,SV366,,CA,11.0,,FORD,PA,BK,1535 COLE PL,00485,54.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4323229164,2017-12-20T00:00:00,1453,,,CA,201811,,GMC,TK,YE,302 11TH ST E,00642,56,80.56E2,YELLOW ZONE,58,6482624.069374,1837358.956637
4328030840,2018-03-08T00:00:00,1232,,,CA,,,GMC,PA,BK,6800 AGNES AVE,00351,53,80.69BS,NO PARK/STREET CLEAN,73,6442101.965815,1893194.291657
4270360861,2015-10-22T00:00:00,1109,,,CA,201603,,VOLK,PA,GY,5727 CAMELLIA AVE,00353,53,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4282331653,2016-05-16T00:00:00,853,,,CA,201605,,TOYT,PU,WT,422 CLOVERDALE AVE,00475,54,80.69BS,NO PARK/STREET CLEAN,73,6456827.5,1846821.9
4250135131,2014-12-31T00:00:00,1727,UC25,,CA,,,FORD,PA,WT,3701 CAHUENGA BL,00201,53,88.13B+,METER EXP.,63,99999,99999
4278125390,2016-03-01T00:00:00,1108,,,CA,201503,,BMW,PA,WT,1415 IRVING TABOR CT,906R,51,5200,DISPLAY OF PLATES,25,6420504.8,1819413
4347137550,2019-01-11T00:00:00,1008.0,,,CA,201901.0,,FORD,PA,BL,11124 CAMARILLO ST,00356,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6448718.9355150005,1879961.590327
4276181114,2016-02-24T00:00:00,1649,WV670,,CA,201603,,HOND,PA,BG,10800 WEYBURN AV,00301,51,88.13B+,METER EXP.,63,6428276.9,1845112.6
4348195320,2019-02-11T00:00:00,400.0,,,CA,201907.0,,BMW,PA,SL,4451 INGLEWOOD BLVD S,502A,51.0,80.56E1,WHITE ZONE,58.0,6434747.310617,1821000.536777
4318210234,2017-10-17T00:00:00,814,,,CA,201806,,FORD,PA,TN,1570 CRESCENT HEIGHTS BLVD,00141,51,80.69BS,NO PARK/STREET CLEAN,73,6448632.411087,1840366.437848
4261105660,2015-06-22T00:00:00,939,,,CA,201512,,SAA,PA,GY,2623 CLYDE AVE,00531,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4331806452,2018-04-20T00:00:00,826,,,CA,6,,AUDI,PA,BL,6040 ETIWANDA AVE,00371,53,80.69BS,NO PARK/STREET CLEAN,73,6401118.284194,1888096.164521
4252916124,2015-02-03T00:00:00,1853,LH158,,CA,201510,,CHRY,PA,RD,107 AVENUE 26 E,00642,56,88.13B+,METER EXP.,63,6496376.9,1850284.8
4316293085,2017-09-18T00:00:00,1014,BR100,,CA,,,LEXS,PA,WT,11900 SAN VICENTE BL,00404,51,88.13B+,METER EXP.,63,6418423.925086,1841658.939811
4254840531,2015-03-06T00:00:00,838,,,CA,4,,HOND,PA,GY,4900 LEMON GROVE AVE,00441,54,80.69BS,NO PARK/STREET CLEAN,73,6469915,1853848
4283949703,2016-06-07T00:00:00,1134,34,,CA,201608,,VOLK,PA,BK,8340 BLACKBURN AVE,00491,54,80.58L,PREFERENTIAL PARKING,68,6449180.4,1848748.5
4317766670,2017-09-22T00:00:00,1447,,,CA,201803,,TOYT,PA,GY,100 15TH ST E,00612,56,5200,DISPLAY OF PLATES,25,6482281.587883,1834965.522611
4258680753,2015-05-08T00:00:00,1527,,,CA,201512,,CHEV,PA,SL,11400 GATEWAY BLVD,00161,51,80.56E4+,RED ZONE,93,6427840.6,1834954.1
4283255863,2016-05-23T00:00:00,1212,V70,,CA,201609,,HOND,PA,WT,0 NORTH VENICE BL,00136,51,88.13B+,METER EXP.,63,6418770.8,1816984
4251888830,2015-02-11T00:00:00,1054,,0942,CA,201506,,CHRY,PA,GO,1339 MARGO STREET,00667,56,80.69C,PARKED OVER TIME LIM,58,6481601.6,1836315.7
4337769321,2018-08-23T00:00:00,1202.0,,,CA,201906.0,,KIA,PA,BK,701 NORTH GARDNER STREET,00477,54.0,80.56E1,WHITE ZONE,58.0,6454710.57241,1853005.765452
4303241600,2017-03-07T00:00:00,1220,,,CA,201710,,BMW,PA,WT,529 DETROIT ST N,00472,54,80.69BS,NO PARK/STREET CLEAN,73,6457146.736348,1846436.036644
4264670410,2015-08-04T00:00:00,2131,,,CA,201508,,TOYT,PA,GN,1375 6TH ST E,00601,56,22500H,DOUBLE PARKING,68,6480790.9,1842906.1
4342063040,2018-10-31T00:00:00,1551.0,,1215.0,CA,201901.0,,JEEP,PA,BK,400 LA FAYETTE PARK PL S,00456,54.0,80.69C,PARKED OVER TIME LIMIT,58.0,6476426.474149,1846435.182785
4275093340,2016-01-12T00:00:00,2030,,,CA,201603,,NISS,PA,BL,1720 LAS PALMAS AVE N,00402,54,5200,DISPLAY OF PLATES,25,6459906.7,1859759
4303937105,2017-03-14T00:00:00,1241,,,CA,201708,,DODG,PA,BK,635 FULLER AVE N,00471,54,80.69BS,NO PARK/STREET CLEAN,73,6455740.668888,1852565.61374
4336358460,2018-08-10T00:00:00,1028.0,,,OR,202006.0,,NISS,PA,BL,11260 HUSTON ST,00356,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6447794.950425,1880795.1924720001
4334419983,2018-07-03T00:00:00,1107.0,,,CA,201811.0,,TOYT,PA,SL,514 BONNIE BRAE ST,00610,56.0,80.69B,NO PARKING,73.0,99999.0,99999.0
4343178092,2018-11-08T00:00:00,1323.0,AE116,,CA,201910.0,,STRN,PA,BK,200 ROSE ST,00641,56.0,88.13B+,METER EXP.,63.0,6489850.377157,1839630.3929720002
4287127051,2016-07-06T00:00:00,1950,36,,CA,201606,,NISS,PA,GY,5316 8TH ST W,205B,51,80.58L,PREFERENTIAL PARKING,68,6457159.6,1844589.5
4291255872,2016-09-12T00:00:00,1408,PW17075,,CA,9,,FORD,PA,WT,2377 MIDVALE AVE,00301,51,88.63B+,OFF STR/OVERTIME/MTR,58,6431428.1,1837269.9
4278957454,2016-03-15T00:00:00,1020,,,CA,201612,,TOYT,PA,MR,101 WESTMINSTER AVE,00184,51,5200,DISPLAY OF PLATES,25,6418094.6,1818865.8
4263895112,2015-07-30T00:00:00,1401,,,CA,201504,,HOND,PA,BL,1600 LAS PALMAS AV N,00493,54,5204A-,DISPLAY OF TABS,25,6459910.7,1858835.4
4339205404,2018-09-04T00:00:00,1721.0,SO107,,CA,201902.0,,VOLK,PA,BK,14400 VENTURA BL,301W,53.0,88.13B+,METER EXP.,63.0,6426765.578434,1877432.256856
4271340581,2015-11-06T00:00:00,1617,,,CA,201512,,NISS,PA,BL,4211 OAKWOOD AVE W,00499,54,80.69B,NO PARKING,73,6471292.6,1850778.7
1109777513,2018-03-03T00:00:00,1610,,,CA,201712,,VOLV,PA,GY,ST LOUIS ST/6TH ST,24MQ9,1,5204A,EXPIRED TAGS,25,99999,99999
4346353561,2019-01-25T00:00:00,850.0,,,CA,201904.0,,KIA,PA,GY,1854 BEVERLY GLEN BLVD,00152,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6426702.05423,1860859.526348
4252476421,2015-02-05T00:00:00,1114,,,CA,201308,,HYUN,PA,GY,5063 GLEN IRIS AVE,00675,56,80.69BS,NO PARK/STREET CLEAN,73,6498249.8,1872680.5
4261728376,2015-06-18T00:00:00,1211,,,CA,,,TOYT,PA,RD,5000 HAVERFORD AVE,359A,53,80.56E4+,RED ZONE,93,99999,99999
4319254866,2017-10-30T00:00:00,1617,,,CA,201711,,GRUM,TK,BN,226 4TH ST E,00676,56,80.69AP+,NO STOP/STANDING,93,6486279.153694,1840379.239507
4268837510,2015-12-03T00:00:00,505,,,CA,201510,,JAGU,PA,WT,2234 PACIFIC AVE S,00500,55,5204A-,DISPLAY OF TABS,25,6474093.8,1722068.3
4330584635,2018-04-10T00:00:00,1013,,,CA,201808,,VOLK,PA,GY,15203 KITTRIDGE ST,00362,53,80.69BS,NO PARK/STREET CLEAN,73,6421334.346216,1891956.211216
4293385806,2016-09-20T00:00:00,2031,,,CA,201606,,LNDR,PA,SL,10042 VALLEY SPRING LANE,00315,53,80.69AP+,NO STOP/STANDING,93,6456030.9,1875613.5
4306739345,2017-04-24T00:00:00,816,,,CA,201801,,FORD,PA,BK,10850 DANUBE AVENUE,00332,53,80.69BS,NO PARK/STREET CLEAN,73,6418185.193574,1920036.078046
4324242215,2018-01-10T00:00:00,1435,53,,CA,201805,,STRN,PA,WT,829 FORMOSA AVE N,00481,54,80.58L,PREFERENTIAL PARKING,68,6456833.4157,1853783.461233
4276499301,2016-02-14T00:00:00,915,,,CA,201602,,FORD,PU,BK,715 8TH ST E,00627,56,80.56E4+,RED ZONE,93,6483153.1,1839463.7
4314461616,2017-08-25T00:00:00,1403,SO17626,,CA,201806,,HOND,PA,SL,15314 DICKENS ST W,00315,53,88.63B+,OFF STR/OVERTIME/MTR,58,6420562.537873,1878267.099954
4257508883,2015-05-21T00:00:00,1705,CB7702,,CA,201602,,CHEV,PA,WT,1100 LOS ANGELES ST S,00652,56,88.13B+,METER EXP.,63,6483770,1836465.4
4262674430,2015-07-07T00:00:00,1209,,,CA,201602,,CHEV,PA,BK,840 KOHLER ST S,6T43,56,80.69B,NO PARKING,73,6487366.2,1834986.2
4292699014,2016-09-13T00:00:00,1457,CB3928B,,CA,201611,,HOND,PA,GY,838 CECILIA ST S,00664,56,88.13B+,METER EXP.,63,6485494.6,1837036.3
4250055224,2015-02-06T00:00:00,1810,64,,CA,201511,,TOYT,PA,SL,1551 LAS PALMAS AVE N,00402,54,80.58L,PREFERENTIAL PARKING,68,6459854.6,1858534
4348637462,2019-02-28T00:00:00,952.0,,,CA,201912.0,,NISS,PA,WT,11806 GORHAM AV,00156,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6419996.881129,1841876.684913
4259782155,2015-05-27T00:00:00,1614,,,CA,201509,,CHEV,PU,BK,1918 NORTH BROADWAY,00643,56,80.69AP+,NO STOP/STANDING,93,99999,99999
4258720734,2015-05-18T00:00:00,1301,,,CA,201509,,HOND,MC,OR,1925 N MORTON AVE,6T8,56,22500F,PARKED ON SIDEWALK,68,99999,99999
4348751260,2019-02-24T00:00:00,2026.0,,,CA,201907.0,,VOLK,PA,GN,6900 ROSEWOOD AVE,00402,54.0,22500F,PARKED ON SIDEWALK,68.0,6458142.556662001,1851772.9430290002
4300315482,2017-01-11T00:00:00,1934,WH473,,CA,201701,,HOND,PA,WT,22500 VENTURA BL,00321,53,88.13B+,METER EXP.,63,6375103.624307,1884127.488526
4338402110,2018-08-09T00:00:00,1100.0,,,CA,201903.0,,TOYT,PA,BL,3662 REGAL PL,00357,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6452211.626389,1871365.723825
4352661176,2019-04-30T00:00:00,1239.0,,,CA,201908.0,,HOND,PA,GY,911 SEWARD ST,00495,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6460793.021054,1854360.983916
4252313833,2015-02-03T00:00:00,844,SG107,,CA,201503,,TOYT,PA,BK,1447 N VISTA ST N,00421,54,88.13B+,METER EXP.,63,6455180.2,1857893.3
4321512090,2017-12-01T00:00:00,811,,,CA,201711,,MITS,PA,RD,11356 NEBRASKA AVE,00156,51,80.69BS,NO PARK/STREET CLEAN,73,6426100.728682,1838382.228196
4267362831,2015-09-24T00:00:00,833,,,CA,201607,,TOYT,PA,BK,711 BENTON WAY N,00400,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4253318193,2015-02-16T00:00:00,848,,,CA,201507,,FORD,PA,GY,10943 ROEBLING AVE,00153,51,5200,DISPLAY OF PLATES,25,6425651.3,1846498.7
4326669686,2018-03-04T00:00:00,1128,,,CA,201803,,TOYT,PA,BK,1542 CAHUENGA BLVD,00183,51,80.69AA+,NO STOP/STAND,93,6461908.483169,1858484.166888
4272110500,2015-12-03T00:00:00,1728,,,CA,201508,,FORD,PU,GN,1600 PONTIUS AVE,01204,51,5204A-,DISPLAY OF TABS,25,6426527.6,1840445.7
4268029765,2015-10-05T00:00:00,1117,WB785,,CA,,,SUBA,PA,BL,543 23RD ST W,00600,56,88.13B+,METER EXP.,63,99999,99999
4279291306,2016-03-24T00:00:00,1223,,,CA,201604,,NISS,PA,GY,3515 LONDON ST W,00460,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4324266494,2018-01-16T00:00:00,1128,,,CA,201806,,HOND,PA,BK,1856 VISTA ST N,00490,54,5200,DISPLAY OF PLATES,25,6455149.924018,1860679.41142
1114690721,2018-06-18T00:00:00,914.0,,,CA,201804.0,,FORD,PA,OR,1600 S MAGNOLIA,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
4333505024,2018-06-07T00:00:00,821.0,,,CA,201804.0,,HOND,PA,RD,2033 BELOIT AVENUE,00151,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6427664.809929,1837630.832895
4288149121,2016-07-25T00:00:00,824,,,CA,201706,,FORD,PA,WT,1466 MALCOLM AVE,00153,51,80.69BS,NO PARK/STREET CLEAN,73,6428635.2,1842947.6
4305098232,2017-03-08T00:00:00,1933,GA22A,,CA,201803,,TSMR,PA,WT,3191 GLENDALE BL,00600,56,88.13B+,METER EXP.,63,6482594.094572,1865360.273066
4347564443,2019-01-15T00:00:00,1057.0,,847.0,CA,201906.0,,CHEV,PA,RD,4755 BEN AVE,00352,53.0,80.69C,PARKED OVER TIME LIMIT,58.0,6442382.743919999,1879680.074568
4272616736,2015-12-04T00:00:00,1012,,,CA,2,,SUBA,PA,WT,1151 N LAVETA TER,645A,56,80.69BS,NO PARK/STREET CLEAN,73,6484051.3,1849835.1
4333518781,2018-05-31T00:00:00,1714.0,V77,,TX,201812.0,,TOYT,PA,BK,101 VENICE WAY S,00204,51.0,88.13B+,METER EXP.,63.0,6418576.797082,1818157.0913880002
4314618910,2017-08-08T00:00:00,1620,,,CA,201805,,FORD,PA,WT,7419 SUNSET BOULEVARD,00494,54,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163,6455319.1990311,1858236.40935251
4274261143,2016-01-21T00:00:00,627,,,CA,201611,,KW,TR,RD,1520 RIO VISTA AVE,00635,56,80.49+,18 IN/CURB/COMM VEH,63,99999,99999
4295996611,2016-11-08T00:00:00,1704,,,CA,201608,,TOYT,PA,WT,13100 HUBBARD ST,00300,53,80.69AP+,NO STOP/STANDING,93,6435344.814051,1938390.821236
4252251754,2015-02-23T00:00:00,1110,VW1868,,FL,201506,,CHEV,PA,SL,3101 5TH ST W,00454,54,88.13B+,METER EXP.,63,6474717.5,1846232.8
4258959191,2015-05-20T00:00:00,2206,,,CA,201512,,VOLK,PA,GY,3400 RIVERSIDE DR N,00402,54,80.69B,NO PARKING,73,99999,99999
4335830192,2018-07-13T00:00:00,2123.0,HO954A,,IN,4.0,,ISU,TK,WT,1700 WHITLEY AV,402A,54.0,88.13B+,METER EXP.,63.0,6460756.976783,1859516.042321
4353264591,2019-04-22T00:00:00,2044.0,,,CA,201805.0,,HOND,PA,SL,11377 AQUA VISTA ST,00300,53.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4337338526,2018-08-03T00:00:00,307.0,,,CA,201902.0,,MITS,PA,GY,1020 SYCAMORE AVE N,401A,54.0,80.69B,NO PARKING,73.0,6457216.346809,1843371.890289
4305967050,2017-04-06T00:00:00,819,PR384,,CA,201708,,LEXS,PA,BN,1265 SMITHWOOD DR,00108,51,88.13B+,METER EXP.,63,6441397.735675,1842969.308069
4275452882,2016-01-19T00:00:00,1026,,0815,CA,201612,,CHEV,PA,BL,5717 TUJUNGA AVE,00351,53,80.69C,PARKED OVER TIME LIM,58,6447023.7,1886107.5
4263504803,2015-07-23T00:00:00,917,,,CA,201604,,LEXS,PA,WT,4525 ABBEY PLACE,00141,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4300938316,2017-01-18T00:00:00,232,,,CA,201606,,CHEV,MH,WT,1159 ROSE AVENUE,00502,51,80.69B,NO PARKING,73,6422538.731715,1824886.841598
4293684636,2016-09-16T00:00:00,1156,,,CA,201601,,CHEV,PA,SL,1761 WASHINGTON WAY,00161,51,5204A-,DISPLAY OF TABS,25,6421321.9,1818238.3
4329553760,2018-04-02T00:00:00,1155,22,,CA,201812,,HOND,PA,SL,529 CASHMERE TER,00183,51,80.58L,PREFERENTIAL PARKING,68,6422839.174286,1846978.602278
4344123464,2018-11-29T00:00:00,1532.0,SH194,,CA,201902.0,,HOND,PA,SL,1001 ORANGE DR N,00482,54.0,88.13B+,METER EXP.,63.0,6457536.938217,1843363.695125
4287308174,2016-07-08T00:00:00,1040,NH77C,,CA,,,HOND,PA,BL,5100 LANKERSHIM BL,00356,53,88.13B+,METER EXP.,63,6448688.3,1881901.7
1120789143,2018-09-25T00:00:00,2300.0,,,CA,201906.0,,NISS,TR,WH,8825 KESTER AVE,19A43,1.0,010,22500E,68.0,6423389.162527,1906582.9107080002
4267260406,2015-09-09T00:00:00,2212,,,CA,201602,,PONT,PA,WT,6800 PACIFIC AVE S,00111,51,80.69B,NO PARKING,73,6424931,1807722.9
4254501860,2015-03-18T00:00:00,1210,,,CA,201603,,VOLV,PA,SL,4342 VICTORIA PARK PL,00145,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
1125912045,2018-09-20T00:00:00,837.0,,,MT,201908.0,,CHEV,PA,GY,3325 N ROSEVIEW AV,00673,56.0,8069BS,NO PARK/STREET CLEAN,73.0,6493136.1448059995,1857061.87255
1109560001,2015-11-09T00:00:00,951,,,CA,201307,,CHEV,TR,WH,300 E 90TH ST,00554,55,5204A,EXPIRED TAGS,25,99999,99999
4337610900,2018-07-31T00:00:00,1207.0,,,CA,201904.0,,NISS,PA,GY,22041 COSTANSO ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6378136.644571,1883927.290628
4315807333,2017-10-02T00:00:00,1253,,,CA,201707,,FORD,PU,WT,14461 PARTHENIA ST,00327,53,5204A-,DISPLAY OF TABS,25,6426289.776356,1905980.392904
4316613980,2017-09-11T00:00:00,650,,,CA,201805,,NISS,PA,GN,538 WEST 56TH STREET,00531,55,80.69B,NO PARKING,73,6475809.60836622,1819398.05975014
1115199175,2017-06-29T00:00:00,1115,,,CA,201701,,INFI,PA,TA,961 E SLAUSON AVE,24HOP,1,4000A1,NO EVIDENCE OF REG,50,6483740.239417,1818592.16968
4290769722,2016-08-18T00:00:00,1209,VH149,,CA,201709,,AUDI,PA,SL,1658 N HILLHURST AV,00445,54,88.13B+,METER EXP.,63,6474660.5,1859337.7
1122122282,2018-09-30T00:00:00,2330.0,,,CA,201802.0,,GMC,PA,BK,11700 W BRADDOCK,14A45,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
4332005650,2018-05-24T00:00:00,1219.0,,,CA,201810.0,,TOYT,PU,BK,516 BERNAL AVE S,00630,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4260589712,2015-06-19T00:00:00,1913,SC156,,CA,201506,,AUDI,PA,GY,12400 VENTURA BL,00300,53,88.13B+,METER EXP.,63,6439722.6,1874778.4
4331444655,2018-05-04T00:00:00,1240.0,,,CA,201809.0,,FORD,VN,WT,3162 VAQUERO AVE,00610,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
